Date,High,Low,Open,Close,Volume,Adj Close
2007-01-03,89.77571105957031,88.3271255493164,89.77571105957031,89.04409790039062,1736200.0,52.435882568359375
2007-01-04,89.6220703125,88.78803253173828,89.54891204833984,89.25626373291016,2615600.0,52.56080627441406
2007-01-05,89.06604766845703,87.23702239990234,88.86851501464844,87.46382141113281,1816900.0,51.50529479980469
2007-01-08,87.25165557861328,85.07878112792969,85.97134399414062,86.43225860595703,2464500.0,50.8978157043457
2007-01-09,88.04179382324219,86.27130126953125,87.06143951416016,87.71988677978516,1787200.0,51.656070709228516
2007-01-10,88.963623046875,87.24433898925781,87.72720336914062,88.92704010009766,1741200.0,52.3669319152832
2007-01-11,90.60242462158203,89.14652252197266,89.25626373291016,89.79765319824219,1240700.0,52.879608154296875
2007-01-12,90.45610046386719,89.52696228027344,89.61475372314453,89.9732437133789,926300.0,52.98301696777344
2007-01-16,92.21196746826172,89.9293441772461,89.98787689208984,92.13148498535156,1626900.0,54.253971099853516
2007-01-17,92.3656005859375,89.3147964477539,91.89005279541016,89.65865325927734,2570100.0,52.797767639160156
2007-01-18,88.97825622558594,87.5369873046875,88.84656524658203,87.71988677978516,5374100.0,51.656070709228516
2007-01-19,89.96592712402344,87.67598724365234,87.8662109375,89.69522857666016,2095400.0,52.819313049316406
2007-01-22,89.94397735595703,88.9416732788086,89.6220703125,89.13188934326172,1127600.0,52.48756408691406
2007-01-23,90.280517578125,89.26358032226562,89.30016326904297,89.56353759765625,736100.0,52.74174880981445
2007-01-24,91.29745483398438,89.9293441772461,89.98787689208984,91.19503021240234,956600.0,53.70253372192383
2007-01-25,92.35828399658203,90.79995727539062,91.67057037353516,92.00711059570312,2144800.0,54.18072509765625
2007-01-26,92.13880157470703,90.22930145263672,92.00711059570312,90.9170150756836,1657200.0,53.53879165649414
2007-01-29,91.53157043457031,90.29515075683594,90.33173370361328,91.53157043457031,1373100.0,54.40937423706055
2007-01-30,92.07295989990234,89.89276123046875,91.53157043457031,90.3902587890625,2629300.0,53.73093795776367
2007-01-31,90.42684173583984,88.48807525634766,90.42684173583984,89.5123291015625,3401700.0,53.209068298339844
2007-02-01,92.21928405761719,88.48075866699219,89.4903793334961,91.99248504638672,4208800.0,54.683349609375
2007-02-02,92.83383178710938,91.31208801269531,91.52425384521484,91.7071533203125,1978200.0,54.51372146606445
2007-02-05,91.86079406738281,91.12186431884766,91.23160552978516,91.52425384521484,1602100.0,54.4050178527832
2007-02-06,93.42643737792969,91.9046859741211,92.18270111083984,92.914306640625,2302300.0,55.23129653930664
2007-02-07,99.42562866210938,94.01903533935547,95.13839721679688,99.31588745117188,7241800.0,59.03664016723633
2007-02-08,99.90116882324219,97.70634460449219,99.53536987304688,98.51111602783203,3096000.0,58.55824661254883
2007-02-09,99.51342010498047,95.40177917480469,98.36479187011719,97.5527114868164,4365600.0,57.988529205322266
2007-02-12,97.30396270751953,95.15303039550781,97.23079681396484,96.12606811523438,2254900.0,57.14049530029297
