Date,ABEV3,BTOW3,B3SA3,BBAS3,BBDC3,BBDC4,BRAP4,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CPLE6,CSAN3,CPFE3,CSNA3,CYRE3,ECOR3,ENBR3,ELET3,ELET6,EMBR3,EGIE3,ESTC3,GGBR4,GOLL4,PCAR4,HYPE3,IGTA3,ITUB4,ITSA4,JBSS3,KLBN11,KROT3,RENT3,LAME4,LREN3,GOAU4,MRVE3,NATU3,PETR3,PETR4,RAIL3,SBSP3,SANB11,VIVT4,TIMP3,UGPA3,USIM5,VALE3,WEGE3
2007-01-16,0.7141333222389221,64.20318603515625,,13.0310697555542,7.680056095123291,,16.928380966186527,10.036941528320312,12.444621086120605,2.5302929878234863,7.72295331954956,,14.822834014892578,26.96205902099609,6.194531440734862,5.622252941131592,7.838837623596191,,3.7217860221862793,16.762641906738278,,18.89463424682617,6.514035701751709,,12.712448120117188,60.49470520019531,,,,9.42800521850586,3.33655309677124,,,,4.232996940612793,6734.181640625,2.107189893722534,16.380542755126953,,19.801485061645508,22.325681686401367,17.206003189086914,,5.3377346992492685,,23.87979507446289,9.220868110656738,,14.541192054748535,20.868305206298828,3.2821714878082275
2007-01-17,0.7200354337692261,57.6069221496582,,13.190007209777832,7.6855621337890625,,16.974315643310547,10.256964683532717,12.168073654174805,2.6265015602111816,16469.13671875,,15.063858032226562,26.467042922973636,6.187954425811768,5.6361823081970215,7.775333881378174,,3.7583942413330083,16.780521392822266,,18.982929229736328,6.643933296203612,,12.557419776916506,59.7996940612793,,,,9.495038032531738,3.7542319297790527,,,,4.1981186866760245,6972.2607421875,2.073203086853028,16.220535278320312,,19.801485061645508,22.325681686401367,17.116653442382812,,2251531.5,,23.726173400878906,5442.759765625,,14.838014602661133,20.967992782592773,3.2821714878082275
2007-01-18,0.7141333222389221,57.1672248840332,,13.384264945983887,7.6158485412597665,,17.223644256591793,10.515812873840332,12.218772888183596,2.6813406944274902,16039.1767578125,,15.057830810546875,25.747642517089844,6.150754928588867,5.589719295501709,7.4697184562683105,,3.7327756881713863,16.812698364257812,,19.124187469482425,6.857884407043457,,12.565170288085938,60.56135177612305,,,,9.434049606323242,3.7307033538818364,,,,4.090310573577882,6915.01171875,2.127584218978882,16.280540466308597,,19.479290008544922,21.916872024536133,16.840831756591793,,2269029.5,,23.875247955322266,5475.400390625,,14.838014602661133,20.851694107055664,3.2821714878082275
2007-01-19,0.708963930606842,56.59553146362305,,13.558863639831545,7.790172100067139,,17.548437118530273,10.386388778686523,12.578285217285154,2.6553640365600586,7.606433868408202,,15.124112129211426,27.061050415039066,6.128845691680907,5.674233436584473,8.057133674621582,,3.7217860221862793,17.334527969360348,,19.380247116088867,6.89608907699585,,12.751206398010256,61.789527893066406,,,,9.635290145874023,3.4679360389709477,,,,4.007865905761719,6847.552734375,2.2227458953857417,16.72055435180664,,19.734363555908203,22.89348030090332,17.613914489746094,,5.466734886169434,,23.54994964599609,9.384068489074707,,14.956686973571776,21.50632095336914,3.2821714878082275
2007-01-22,0.7215120792388916,56.81542587280274,,13.539260864257812,7.822303771972656,,17.787921905517578,10.354034423828123,12.421575546264648,2.689037799835205,7.766694068908691,,15.075907707214355,27.252485275268555,6.109157085418701,5.6640381813049325,8.00950813293457,,3.740089654922485,17.459587097167972,,19.150680541992188,7.029808044433594,,12.925612449645994,61.5895881652832,,,,9.610902786254883,3.4526607990264893,,,,4.001523494720459,6932.5810546875,2.2431395053863525,16.880556106567386,,19.465866088867188,22.961610794067386,17.59060287475586,,5.575707912445068,,24.30902099609375,9.261667251586914,,14.838014602661133,21.808704376220703,3.2821714878082275
2007-01-23,0.7213716506958008,57.95872116088867,,13.343063354492188,7.836076259613037,,18.53592300415039,10.315204620361328,12.62437629699707,2.6553640365600586,16748.54296875,,15.328980445861815,26.73106384277344,6.109157085418701,5.709497928619385,7.7396135330200195,,3.752305269241333,17.620468139648438,,19.42438507080078,7.106218338012695,,13.274435997009276,60.25668716430664,,,,9.574295997619627,3.831531524658203,,,,4.04591703414917,7154.21875,2.1989576816558842,17.192571640014652,,19.465866088867188,23.73834991455078,18.142253875732425,,2289538.0,,23.90239143371582,5483.560546875,,15.233651161193848,22.91193962097168,3.2821714878082275
2007-01-24,0.7288960218429565,56.99132537841797,,13.57852268218994,7.982853889465332,,19.22487068176269,10.386388778686523,12.836396217346193,2.6457433700561523,16973.46484375,,15.124112129211426,26.203020095825195,6.172621250152588,5.837635517120361,7.997600555419923,,3.757168531417847,17.763402938842773,,18.938779830932614,7.144423484802246,,13.468225479125975,59.31413650512695,,,,9.68287754058838,3.865144491195679,,,,4.248847007751465,7329.38134765625,2.2438197135925293,17.440574645996097,,19.868608474731445,23.91096305847168,18.29764747619629,,2251863.75,,23.94758605957031,5467.240234375,,15.746098518371582,23.70612716674805,3.2821714878082275
2007-01-26,0.7222571372985841,56.2877311706543,,13.490221977233887,8.026921272277832,,18.77869415283203,10.108124732971193,12.444621086120605,2.684226751327514,7.9561119079589835,,15.455516815185547,25.212980270385746,6.168266773223878,5.802369594573975,8.200018882751465,,3.723011255264282,17.909912109375,,18.982929229736328,7.110038757324219,,13.758905410766602,59.11419677734375,,,,9.720663070678713,3.599320888519287,,,,4.248211860656738,7233.57861328125,2.0324184894561768,17.47657585144043,,19.60011482238769,23.62025260925293,18.06455612182617,,5.362260818481445,,24.083106994628906,8.812865257263184,,16.005256652832028,23.39377403259277,3.2821714878082275
2007-01-29,0.7045332789421082,54.83654022216797,,13.441129684448242,7.7351460456848145,,18.568723678588867,9.868687629699707,11.983707427978516,2.6688332557678223,16745.244140625,,15.057830810546875,24.222936630249023,6.115734577178955,5.88688325881958,7.9618773460388175,,3.776697397232056,17.477460861206055,,18.4973201751709,6.991604804992676,,13.506978988647461,57.46711730957031,,,,9.495038032531738,3.8382570743560787,,,,4.071281909942627,7028.3740234375,2.0500946044921875,17.244571685791016,,19.197370529174805,23.029747009277344,17.909164428710938,,2238893.0,,23.87074851989746,5450.91943359375,3.5318877696990967,15.556111335754395,23.09470367431641,3.2821714878082275
2007-01-30,0.7141333222389221,55.50499725341797,,13.676596641540527,7.762622833251952,,18.539203643798828,9.978699684143066,12.214165687561035,2.687112808227539,7.8395328521728525,,15.365130424499512,24.42099189758301,6.100400924682617,6.031734943389893,7.902344226837157,,3.776697397232056,17.513214111328125,,18.585607528686523,7.029808044433594,,13.487594604492188,59.09516143798828,,,,9.55970859527588,3.5076589584350586,,,,4.071281909942627,7057.28857421875,2.066406488418579,17.248567581176758,,18.97586250305176,23.4658145904541,17.60226058959961,,5.29799747467041,,23.857200622558594,8.731263160705566,4.930509090423584,15.728290557861328,23.11131477355957,3.2821714878082275
2007-01-31,0.7196656465530396,56.7274284362793,,13.637396812438965,7.7534403800964355,,18.568723678588867,10.049882888793944,12.444621086120605,2.684226751327514,16816.375,,15.570000648498535,26.863075256347656,6.128845691680907,6.396646976470947,7.799147605895996,,3.8560390472412114,17.870656967163086,,18.81517791748047,6.9724998474121085,,13.875174522399902,60.54231262207031,,,,9.574295997619627,3.949171781539917,,,,4.074453353881837,6972.8232421875,2.022223949432373,17.648582458496094,,19.264497756958008,23.62025260925293,18.208295822143555,,2260237.75,,24.223180770874023,5867.08251953125,4.930509090423584,15.866728782653807,23.626384735107425,3.2821714878082275
2007-02-01,0.7215047478675842,59.7880973815918,,13.558863639831545,7.6892337799072275,,18.65074348449707,10.095181465148926,12.670467376708984,2.684226751327514,16822.96484375,,15.407310485839846,26.40107536315918,6.128845691680907,6.554478645324707,8.136515617370605,,3.90482497215271,17.863506317138672,,18.912294387817386,6.991604804992676,,13.758905410766602,61.2182846069336,,,,9.574295997619627,3.959253072738648,,,,4.083967208862306,7028.94677734375,1.9882358312606807,17.660581588745114,,18.79463005065918,23.54757499694824,18.157793045043945,,2394177.75,,24.66595268249512,5981.32373046875,3.287005424499512,16.292102813720707,23.709453582763672,3.2821714878082275
2007-02-02,0.7215194702148438,60.24541091918945,,13.49999713897705,7.6607627868652335,,18.78197479248047,10.101654052734377,12.628982543945312,2.6024491786956787,7.927013397216798,,15.425389289855955,26.500059127807614,6.2514166831970215,6.642669200897218,8.219864845275879,,3.9658629894256587,17.666873931884766,,19.09770965576172,6.81585693359375,,13.910053253173828,61.875205993652344,,,,9.659743309020996,3.6359891891479488,,,,4.026894092559815,7033.4794921875,2.0188252925872803,18.03659439086914,,18.438873291015625,23.82465934753418,18.34815788269043,,5.714791774749756,,24.87382507324219,9.30246639251709,,16.915300369262695,23.659608840942386,3.2821714878082275
2007-02-05,0.7196729183197021,61.91650390625,,13.588299751281738,7.542391777038574,,18.699954986572266,10.36050510406494,12.214165687561035,2.605335235595703,7.9415340423583975,,15.515771865844727,27.1600399017334,6.249239921569824,6.843230724334718,8.450069427490233,,4.0268640518188485,17.86701011657715,,18.80633544921875,6.819678783416747,,14.243368148803713,60.55183029174805,,,,9.664603233337402,3.6237621307373047,,,,3.9006938934326167,7243.216796875,2.022223949432373,18.52061462402344,,18.707368850708008,23.62025260925293,18.247146606445312,,5.813907146453857,,25.43862342834473,9.220868110656738,,17.805578231811523,23.54330062866211,4.2668280601501465
2007-02-06,0.7200425863265991,61.4767074584961,,13.556920051574707,7.487368106842041,,19.155975341796875,10.146953582763672,12.30634593963623,2.61303186416626,16692.35546875,,15.485645294189453,26.203020095825195,6.347724437713622,7.066077709197997,8.259553909301758,,3.9170408248901367,17.395233154296875,,18.938779830932614,6.762369155883789,,14.824732780456545,60.26620483398438,,,,9.604795455932617,4.0331902503967285,,,,3.963480234146118,7142.3173828125,2.073203086853028,19.24063491821289,,18.45229721069336,23.29774475097656,17.971323013305664,,2482074.25,,25.303096771240234,5858.92333984375,3.5318877696990967,18.499998092651367,24.12482643127441,3.792736053466797
2007-02-07,0.7189337015151978,60.68520736694336,,13.441129684448242,7.5607547760009775,,18.831186294555664,9.771618843078613,12.214165687561035,2.5976388454437256,16535.267578125,,15.30487823486328,24.553001403808594,6.328036785125732,6.817270278930664,7.938064575195312,,3.90482497215271,17.077186584472653,,20.39561080932617,6.5331358909606925,,14.266626358032227,60.62799453735352,,,12.822624206542967,9.599935531616213,3.969337463378906,,,,3.99455189704895,7141.7451171875,1.984838366508484,18.404603958129886,,17.586402893066403,22.72086906433105,17.446863174438473,,2452773.75,,25.054584503173828,5671.2421875,3.5318877696990967,17.706668853759766,23.526689529418945,3.2821714878082275
2007-02-08,0.7145031094551086,59.62981414794922,,13.303791999816895,7.570852279663086,,19.028026580810547,9.94634246826172,12.191119194030762,2.6746060848236084,16386.416015625,,15.063858032226562,24.810401916503906,6.260173797607423,6.880391597747803,8.057133674621582,,3.880432605743408,17.223697662353516,,20.43975257873535,6.64775276184082,,14.340261459350586,61.55150985717773,,,12.631765365600586,9.665782928466797,3.9323618412017822,,,,4.077624320983887,7057.28857421875,1.964448094367981,18.60061454772949,,17.881746292114258,23.16147804260254,17.714923858642578,,2452773.75,,25.303096771240234,5809.9619140625,3.5318877696990967,17.607759475708008,23.65296745300293,3.2821714878082275
2007-02-09,0.7163866758346558,61.71422576904297,,13.046731948852539,7.478182792663574,,18.804935455322266,9.577481269836426,12.12198257446289,2.6351604461669917,7.72295331954956,,14.97347354888916,25.99842071533203,6.24266242980957,6.825625896453857,7.997600555419923,,3.8511383533477774,16.959205627441403,,20.704635620117188,6.609548091888428,,14.030205726623535,60.83745193481445,,,12.54401969909668,9.434049606323242,3.4984929561614986,,,,3.8873798847198486,7028.94677734375,1.889676570892334,18.100595474243164,,17.78777503967285,22.75720596313477,17.404130935668945,,5.724810600280763,,24.909969329833984,8.633342742919924,3.5318877696990967,17.132884979248047,23.26085090637207,3.792736053466797
2007-02-12,0.7215120792388916,61.3008041381836,,12.95059871673584,7.446113586425781,,18.60153579711914,9.441583633422852,12.098936080932615,2.578397035598755,16369.884765625,,15.124112129211426,26.40761947631836,6.209865093231201,6.649187088012695,7.858683109283447,,3.90482497215271,16.69114112854004,,20.483896255493164,6.609548091888428,,13.952691078186035,61.26588439941406,,,12.601268768310547,9.330409049987793,3.8752267360687256,,,,3.830308198928833,7037.44873046875,1.9338593482971191,18.14059829711914,,18.036134719848636,22.457408905029297,17.190465927124027,,2435699.25,,24.760883331298828,5728.36083984375,3.5318877696990967,17.182384490966793,23.14455223083496,4.480164051055908
2007-02-13,0.7259425520896912,60.11351013183594,,13.146795272827148,7.455231189727782,,19.438112258911133,9.732789993286133,12.352439880371096,2.643819093704224,16568.33203125,,15.262696266174315,27.65506172180176,6.271149635314941,7.019670009613037,7.938064575195312,,3.929255247116089,17.245147705078125,,20.704635620117188,6.64775276184082,,14.801474571228027,63.21763229370117,,,12.612732887268065,9.318185806274414,3.881946563720703,,,,3.836643934249878,7129.28369140625,1.9882358312606807,19.20063018798828,,18.45901298522949,22.84805107116699,17.505138397216793,,2507191.0,,24.783485412597656,5785.48193359375,3.5318877696990967,18.596946716308594,24.290977478027344,4.480164051055908
2007-02-14,0.7333359122276306,61.4767074584961,,13.617725372314453,7.617677211761475,,19.513568878173828,9.888100624084473,12.444621086120605,2.6467058658599854,7.766694068908691,,15.666410446166992,28.348133087158203,6.249239921569824,7.168251991271973,8.176205635070799,,4.013461112976073,17.102210998535153,,20.837072372436523,6.819678783416747,,14.739461898803713,63.312843322753906,,,12.784482955932615,9.531648635864258,4.056722164154054,,,,3.836643934249878,7170.66015625,1.964448094367981,18.94862937927246,,18.79463005065918,22.461950302124023,17.543989181518555,,5.942917823791504,,24.62981986999512,8.886303901672363,3.5318877696990967,19.012439727783203,24.9555721282959,3.9586663246154794
2007-02-15,0.7481059432029724,60.77310562133789,,13.405806541442873,7.570852279663086,,20.35671043395996,9.693963050842283,12.352439880371096,2.614956378936768,7.883272647857666,,15.57602596282959,27.30529022216797,6.4243431091308585,7.3771724700927725,8.283369064331055,,4.002470970153809,16.787670135498047,,20.92536735534668,6.876985549926758,,15.115410804748535,64.26491546630861,,,12.631765365600586,9.464548110961914,3.6543197631835938,,,,3.7827422618865967,7142.3173828125,1.9712450504302976,19.820650100708008,,18.593257904052734,22.257549285888672,17.209888458251953,,5.913236618041992,,24.620813369750977,9.506468772888184,3.5318877696990967,19.30916786193848,25.138336181640625,3.2821714878082275
2007-02-16,0.7673065066337585,60.33341598510742,,13.148799896240234,7.524096965789795,,20.333744049072266,9.66808032989502,12.352439880371096,2.588017225265503,7.824952602386475,,15.425389289855955,26.863075256347656,6.415588855743407,7.4365596771240225,8.287338256835938,,4.002470970153809,16.762641906738278,,21.19024085998535,6.953398704528809,,15.045649528503418,62.64639282226562,,,12.765375137329102,9.367018699645996,3.6359891891479488,,,,3.8049352169036874,7142.3173828125,1.998431921005249,19.760648727416992,,18.6133975982666,22.25300407409668,17.22154426574707,,5.953847885131836,,24.62531280517578,9.057666778564453,,19.358583450317386,25.02203369140625,4.2668280601501465
2007-02-21,0.7473592162132263,62.44419479370117,,13.48233699798584,7.478182792663574,,20.50434112548828,9.70690631866455,12.444621086120605,2.6736438274383545,8.014434814453125,,15.720643043518065,27.391115188598636,6.435321807861327,7.381795406341553,8.255586624145508,,4.0451674461364755,16.69114112854004,,21.101947784423828,6.930476188659668,,15.386716842651367,62.55118179321289,,,12.612732887268065,9.24378490447998,3.684870958328247,,,,3.8017637729644775,7068.626953125,1.9780412912368772,20.50067710876465,,18.922164916992188,22.30296897888184,17.209888458251953,,5.893360137939452,,24.71570205688477,9.220868110656738,,19.09149932861328,25.38755798339844,3.792736053466797
2007-02-22,0.7606598138809204,63.21818161010742,,13.725686073303224,7.569015979766847,,20.40264129638672,9.836331367492676,12.605939865112305,2.707316398620605,8.17469310760498,,15.395257949829102,27.88606071472168,6.409056663513184,7.376225471496582,8.592951774597168,,4.192823886871338,16.959205627441403,,21.19024085998535,6.876985549926758,,15.355148315429688,62.17035675048828,,,12.750089645385742,9.379170417785645,3.712371826171875,,,,3.80874252319336,7068.626953125,2.035816431045532,20.52115821838379,,19.06312561035156,22.62093162536621,17.516794204711914,,5.856071949005128,,24.62531280517578,9.30246639251709,,18.713665008544922,25.55038642883301,4.029777526855469
2007-02-23,0.7584291696548462,64.73088073730469,,13.3822603225708,7.473598003387451,,20.340309143066406,9.674548149108887,12.532196044921875,2.6967339515686035,17477.79296875,,15.256673812866213,27.391115188598636,6.338968753814697,7.289871692657472,8.315121650695799,,4.136687278747559,16.959205627441403,,21.101947784423828,6.762369155883789,,15.130269050598145,60.72320556640625,,,13.154658317565918,9.184049606323242,4.0331902503967285,,,,3.7510347366333012,7028.3740234375,2.0052318572998047,19.947710037231445,,18.62682342529297,22.711780548095703,17.648881912231445,,2482160.25,,24.363265991210934,5842.60205078125,,18.337787628173828,25.46731185913086,3.1016499996185303
2007-02-26,0.7547524571418762,65.08269500732422,,13.617725372314453,7.5507240295410165,,20.340309143066406,9.558066368103027,12.444621086120605,2.745800256729126,17444.7265625,,15.316929817199707,27.31845474243164,6.360880374908447,7.298229217529298,8.136515617370605,,4.2367467880249015,17.148616790771484,,21.16375160217285,6.804394721984862,,15.418277740478516,60.45662307739258,,,13.35690689086914,9.245036125183104,4.002941608428955,,,,3.741522073745728,6949.5869140625,2.073203086853028,20.28358268737793,,18.92888069152832,22.82079887390137,17.718807220458984,,2528117.75,,24.39940643310547,5850.76318359375,,18.49803924560547,25.487247467041016,3.0998320579528813
2007-02-27,0.7266895174980164,63.32369613647461,,13.284192085266113,7.065268516540527,,20.228763580322266,8.865640640258789,11.568889617919922,2.531255006790161,8.160112380981445,,15.09398365020752,25.08096122741699,6.347724437713622,6.6770429611206055,7.7396135330200195,,4.280668258666991,16.262264251708984,,21.15492057800293,6.4987525939941415,,15.378822326660154,57.0291633605957,,,13.166046142578125,8.751064300537111,3.62070894241333,,,,3.722498655319214,6688.83251953125,1.9712450504302976,20.17708396911621,,17.989147186279297,21.80330848693848,17.718807220458984,,5.972814083099365,,24.39940643310547,9.30246639251709,,16.697715759277347,23.37383270263672,4.029777526855469
2007-02-28,0.7237357497215271,61.4767074584961,,13.460794448852539,7.092813491821289,,19.65135955810547,8.917410850524902,11.799344062805176,2.6265015602111816,16698.943359375,,14.822834014892578,25.88619804382324,6.18359899520874,6.880391597747803,7.818993091583253,,4.075686454772948,16.08357810974121,,21.08429336547852,6.590445518493652,,14.28597354888916,57.79081726074219,,,12.211984634399414,8.877915382385254,3.8281750679016113,,,,3.551275491714477,6717.17529296875,2.0317420959472656,19.067066192626953,,18.07640647888184,21.73517227172852,16.658241271972653,,2373331.25,,23.41437721252441,5557.0009765625,,17.491044998168945,24.09492301940918,3.792736053466797
2007-03-01,0.7385057806968689,60.86111068725586,,13.539260864257812,7.155184268951416,,19.060832977294922,9.00800895690918,11.799344062805176,2.612069845199585,8.276692390441895,,14.883090019226074,26.387836456298828,6.142000198364258,6.860892295837402,7.7793025970458975,,3.90482497215271,16.140779495239258,,21.19024085998535,6.800575256347656,,14.06503677368164,56.26750183105469,,,11.830419540405273,8.757183074951174,3.4068286418914795,,,,3.582983493804932,6723.97998046875,1.9712450504302976,18.628787994384766,,15.592829704284668,21.503515243530273,16.464000701904293,,5.913022994995117,,23.07548522949219,8.323260307312013,,17.433618545532227,23.51340103149414,3.318644523620605
2007-03-02,0.7348126173019409,59.58581161499024,,12.852465629577635,6.927658081054688,,18.568723678588867,8.419123649597168,11.52279567718506,2.5687763690948486,7.9998536109924325,,14.521557807922365,26.467042922973636,6.18359899520874,6.620384216308594,7.465749740600586,,3.891422510147095,15.779759407043455,,20.881214141845703,6.6515746116638175,,13.532413482666016,55.70578002929688,,,11.444958686828613,8.446117401123049,3.2571113109588623,,,,3.418104410171509,6705.83984375,1.9229835271835327,17.817768096923828,,16.116395950317386,20.89029693603516,15.986164093017578,,5.65317964553833,,22.930910110473636,8.396700859069824,,16.460275650024414,23.078086853027344,3.555686712265014
2007-03-05,0.7311195731163025,56.27887344360352,,12.59740161895752,6.680831432342528,,17.87978172302246,8.445008277893066,11.296951293945312,2.4523630142211914,16502.203125,,14.160025596618652,25.41757583618164,6.172621250152588,6.407788276672362,7.3427085876464835,,3.782824039459229,15.01131534576416,,20.748779296875,6.342109680175781,,13.05897617340088,53.45889282226562,,,11.067136764526367,8.293712615966799,3.5828206539154053,,,,3.278587818145752,6377.0703125,1.8692827224731443,17.572013854980472,,15.572693824768065,20.449689865112305,15.605445861816404,,2302010.75,,22.59201431274414,5467.240234375,,15.698554039001465,22.43343162536621,3.555686712265014
2007-03-06,0.7599149346351624,59.36591720581055,,13.127196311950685,6.974449634552003,,19.22487068176269,8.89799690246582,11.799344062805176,2.567814826965332,7.897852420806885,,14.702322959899902,26.07762908935547,6.249239921569824,6.8311967849731445,7.858683109283447,,3.7938132286071777,15.794061660766602,,21.01365852355957,6.5522398948669425,,13.729680061340332,54.36335372924805,,,11.58230972290039,8.76933765411377,3.3884975910186768,,,,3.586155891418457,6773.861328125,1.8760792016983032,18.309297561645508,,15.505569458007812,21.1219539642334,16.261987686157227,,5.7942442893981925,,23.40538024902344,8.657821655273438,,16.915300369262695,24.058372497558594,3.6413860321044917
